9,1.33662E+11,3.1337E+12
9,1.33557E+11,3.16836E+12
10,1.32189E+11,3.33098E+12
10,1.32188E+11,3.33104E+12
10,1.32171E+11,3.33175E+12
10,1.32201E+11,3.33013E+12
10,1.32185E+11,3.33113E+12
10,1.3219E+11,3.33033E+12
10,1.32189E+11,3.33046E+12
10,1.32183E+11,3.33126E+12
11,1.32193E+11,3.33064E+12
11,1.32187E+11,3.33128E+12
11,1.32175E+11,3.33158E+12
11,1.32165E+11,3.33171E+12
11,1.32186E+11,3.33134E+12
11,1.32192E+11,3.33086E+12
11,1.3218E+11,3.33137E+12
12,1.32193E+11,3.33064E+12
12,1.32187E+11,3.33128E+12
12,1.32175E+11,3.33158E+12
12,1.32165E+11,3.33171E+12
12,1.32186E+11,3.33134E+12
12,1.32192E+11,3.33086E+12
12,1.3218E+11,3.33137E+12
13,1.32191E+11,3.33081E+12
13,1.32183E+11,3.33166E+12
13,1.32192E+11,3.33044E+12
13,1.32198E+11,3.3301E+12
13,1.32191E+11,3.33135E+12
13,1.32193E+11,3.3304E+12
14,1.32193E+11,3.33064E+12
14,1.32187E+11,3.33128E+12
14,1.32175E+11,3.33158E+12
14,1.32165E+11,3.33171E+12
14,1.32186E+11,3.33134E+12
14,1.32192E+11,3.33086E+12
14,1.3218E+11,3.33137E+12
15,1.32191E+11,3.33081E+12
15,1.32183E+11,3.33166E+12
15,1.32192E+11,3.33044E+12
15,1.32198E+11,3.3301E+12
15,1.32191E+11,3.33135E+12
15,1.32193E+11,3.3304E+12
16,1.35039E+11,3.3542E+12
16,1.35864E+11,3.3531E+12
17,1.35624E+11,3.35268E+12
17,1.35321E+11,3.35501E+12
17,1.35921E+11,3.34545E+12
17,1.34519E+11,3.35555E+12
18,1.32248E+11,3.25827E+12
18,1.32686E+11,3.25476E+12
18,1.32925E+11,3.21368E+12
18,1.32803E+11,3.21577E+12
18,1.32505E+11,3.2571E+12
18,1.32718E+11,3.22913E+12
18,1.32937E+11,3.15451E+12
18,1.32751E+11,3.22314E+12
19,1.32459E+11,3.27202E+12
19,1.32925E+11,3.23118E+12
19,1.32533E+11,3.25884E+12
19,1.3264E+11,3.25872E+12
19,1.32751E+11,3.2557E+12
19,1.32482E+11,3.26303E+12
20,1.32628E+11,3.31775E+12
20,1.33178E+11,3.23546E+12
20,1.32555E+11,3.32264E+12
20,1.33228E+11,3.23218E+12
20,1.32564E+11,3.32086E+12
20,1.33041E+11,3.26468E+12
20,1.32632E+11,3.31495E+12
20,1.32605E+11,3.31991E+12
20,1.33147E+11,3.25994E+12
20,1.32817E+11,3.27743E+12
20,1.32562E+11,3.32244E+12
20,1.3301E+11,3.2711E+12
20,1.32552E+11,3.33349E+12
20,1.33171E+11,3.25836E+12
20,1.32741E+11,3.31415E+12
20,1.32389E+11,3.35303E+12
20,1.3247E+11,3.34225E+12
20,1.32306E+11,3.35615E+12
